POINTID,LATITUDE,LATITUDE,DAY,PRECIPITATION,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,RADIATION,WINDSPEED
1064,11.77354011,46.80558304,19830117,0,19.44,3.24,11.35,9904.8,2.11
1064,11.77354011,46.80558304,19830118,0,19.03,5.69,12.35,10182.04,3.92
1064,11.77354011,46.80558304,19830119,3.95,16.04,5.31,10.68,5508.48,4.89
1064,11.77354011,46.80558304,19830120,1.48,7.31,2.6,4.99,3398.39,8.7
1064,11.77354011,46.80558304,19830121,0.08,7.3,0.24,3.77,7666.8,7.77
1064,11.77354011,46.80558304,19830122,0,12.44,0.63,6.53,9209.87,3.54
1064,11.77354011,46.80558304,19830123,0,13.62,1.58,7.58,9446.75,1.94
1064,11.77354011,46.80558304,19830124,0,12.88,1.19,7.03,9644.42,3.3
1064,11.77354011,46.80558304,19830125,0,12.7,1.08,6.85,9430.75,1.81
1064,11.77354011,46.80558304,19830126,0,13.25,-0.96,6.13,10005,1.06
1064,11.77354011,46.80558304,19830127,0,15.01,2.23,8.6,9521.9,1.01
1064,11.77354011,46.80558304,19830128,0,15.15,3.82,9.52,8972.01,1.15
1064,11.77354011,46.80558304,19830129,0,14.44,0.84,7.61,8692.23,0.92
1064,11.77354011,46.80558304,19830130,0.03,14.83,1.95,8.4,7124.55,2.14
1064,11.77354011,46.80558304,19830131,1.02,13.51,4.62,9.08,6377.58,7.63
1064,11.77354011,46.80558304,19830201,0,15.11,0.69,7.92,11411.41,2.13
1064,11.77354011,46.80558304,19830202,2.21,16.45,4.74,10.61,6829.6,6.19
1064,11.77354011,46.80558304,19830203,0.01,10,1.63,5.81,11057.04,4.02
1064,11.77354011,46.80558304,19830204,1.19,10.54,-0.99,4.78,9445.46,2.97
1064,11.77354011,46.80558304,19830205,0.19,7,-0.92,3.02,11140.19,3.55
1064,11.77354011,46.80558304,19830206,10.63,13.27,1.87,7.58,6749.35,5.97
1064,11.77354011,46.80558304,19830207,0.63,13.44,3.99,8.71,9247.9,4.2
1064,11.77354011,46.80558304,19830208,0.3,12.85,3.19,8.03,9895.95,3.75
1064,11.77354011,46.80558304,19830209,2.49,12.14,3.16,7.66,8053.17,0.83
1064,11.77354011,46.80558304,19830210,5.56,12.2,3.41,7.82,8944.76,1.78
1064,11.77354011,46.80558304,19830211,8.36,9.6,2.31,5.98,4346.98,3.92
1064,11.77354011,46.80558304,19830212,0.07,11.46,2.11,6.77,11334.19,3.81
1064,11.77354011,46.80558304,19830213,1.48,12.23,0.25,6.23,9154.86,1.57
1064,11.77354011,46.80558304,19830214,0,13.47,3.86,8.67,10771.22,1.34
1064,11.77354011,46.80558304,19830215,0,11.28,4.11,7.71,7732.12,2.7
1064,11.77354011,46.80558304,19830216,0.1,6.73,-0.36,3.17,7447.12,5.11
1064,11.77354011,46.80558304,19830217,1.12,5,-0.68,2.14,6526.08,6.41
1064,11.77354011,46.80558304,19830218,0.42,6.69,-1.12,2.76,9625.52,5.26
1064,11.77354011,46.80558304,19830219,0.4,9.13,1.15,5.13,8412.22,4.11
1064,11.77354011,46.80558304,19830220,0.03,12,-3.08,4.48,12195.2,1.38
1064,11.77354011,46.80558304,19830221,0.02,11.79,-1.18,5.32,12280.46,0.88
1064,11.77354011,46.80558304,19830222,0,6.54,0.32,3.43,8029.45,3.47
1064,11.77354011,46.80558304,19830223,0,5.13,-2.58,1.27,11123.61,3.29
1064,11.77354011,46.80558304,19830224,0,7.7,-2.97,2.33,14797.49,2.27
1064,11.77354011,46.80558304,19830225,0,8.88,-2.32,3.29,10585.63,1.58
1064,11.77354011,46.80558304,19830226,0,11.55,-2.23,4.66,11662.24,1.15
1064,11.77354011,46.80558304,19830227,7.41,9.98,4.02,7,5690.31,1.27
1064,11.77354011,46.80558304,19830228,0,10.9,4.47,7.67,9377.75,3.04
1064,11.77354011,46.80558304,19830301,2.15,12.13,1.26,6.69,11013.28,0.99
1064,11.77354011,46.80558304,19830302,0.74,11.03,5.42,8.2,6976.75,4.36
1064,11.77354011,46.80558304,19830303,0,13.07,5.42,9.25,11716.25,5.36
1064,11.77354011,46.80558304,19830304,0,10.63,1.97,6.27,13173.16,3.75
1064,11.77354011,46.80558304,19830305,0,11.11,0.31,5.72,15870.89,3.34
1064,11.77354011,46.80558304,19830306,0,14.77,0.77,7.78,16833.15,1.56
1064,11.77354011,46.80558304,19830307,0,17.77,0.22,9.02,18094.38,1.06
1064,11.77354011,46.80558304,19830308,0,18.41,2.51,10.45,17417.84,1.39
1064,11.77354011,46.80558304,19830309,0,16.55,2.19,9.38,17045.89,1.32
1064,11.77354011,46.80558304,19830310,0,15.55,3.12,9.32,16177.42,1.02
1064,11.77354011,46.80558304,19830311,0,15.58,2.12,8.85,16383.43,0.73
1064,11.77354011,46.80558304,19830312,0,12.51,1.26,6.89,7880.03,2.11
1064,11.77354011,46.80558304,19830313,0,10.84,0.88,5.87,18294.09,1.18
1064,11.77354011,46.80558304,19830314,0,12.64,-1.92,5.33,18330.98,0.92
1064,11.77354011,46.80558304,19830315,0,14.7,1.65,8.17,16098.84,2.23
1064,11.77354011,46.80558304,19830316,12.02,14.23,6.65,10.42,5872.74,5.12
1064,11.77354011,46.80558304,19830317,3.28,12.12,8.74,10.43,5541.32,2.5
1064,11.77354011,46.80558304,19830318,0,14.61,6.32,10.47,10375.26,2.44
1064,11.77354011,46.80558304,19830319,0,17.44,4.73,11.08,18054.91,3.07
1064,11.77354011,46.80558304,19830320,0.07,17.1,5.63,11.35,12336.06,1.55
1064,11.77354011,46.80558304,19830321,0,21.17,5.54,13.37,19695.02,2.07
1064,11.77354011,46.80558304,19830322,0,20.92,7.79,14.38,19173.25,5.64
1064,11.77354011,46.80558304,19830323,0,17.74,8.72,13.21,14286.36,3.23
1064,11.77354011,46.80558304,19830324,1.3,19.74,6.05,12.89,16892.63,3.25
1064,11.77354011,46.80558304,19830325,5.7,22.62,11.76,17.21,13548.79,5.36
1064,11.77354011,46.80558304,19830326,22.5,12.41,5.55,8.96,5339.44,2.25
1064,11.77354011,46.80558304,19830327,0.25,10.58,1.69,6.16,12734.1,5.37
1064,11.77354011,46.80558304,19830328,0.44,14.84,1.08,7.96,13917.52,3.03
1064,11.77354011,46.80558304,19830329,3.55,18.96,9.85,14.37,15713.09,6.23
1064,11.77354011,46.80558304,19830330,0,16.18,8.43,12.3,10461.28,1.66
1064,11.77354011,46.80558304,19830331,0.15,15.69,7.84,11.77,11540.35,3.28
1064,11.77354011,46.80558304,19830401,0.62,15.66,8.28,11.98,10925.41,1.15
1064,11.77354011,46.80558304,19830402,0.5,17.5,7.68,12.62,20157.82,6.71
1064,11.77354011,46.80558304,19830403,0.39,15.35,6.93,11.14,18260.01,5.35
1064,11.77354011,46.80558304,19830404,1.51,15.01,3.17,9.09,14408.54,3.4
1064,11.77354011,46.80558304,19830405,0.98,16.25,2.69,9.44,12889.43,3.31
1064,11.77354011,46.80558304,19830406,0,18.85,1.86,10.32,21317.92,3.28
1064,11.77354011,46.80558304,19830407,0,21.67,8.12,14.88,23647.02,3.61
1064,11.77354011,46.80558304,19830408,0,21.03,7.44,14.23,22762.41,1.69
1064,11.77354011,46.80558304,19830409,0,21.73,6.74,14.24,23322.66,1.19
1064,11.77354011,46.80558304,19830410,0,21.73,7.03,14.42,22072.3,0.73
1064,11.77354011,46.80558304,19830411,0,22.63,7.52,15.1,23485.22,1.91
1064,11.77354011,46.80558304,19830412,0,22.42,10.5,16.49,12844.57,2.94
1064,11.77354011,46.80558304,19830413,1.84,14.98,6.68,10.85,15030.59,4.77
1064,11.77354011,46.80558304,19830414,0.67,13.04,2.6,7.84,18112.56,3.8
1064,11.77354011,46.80558304,19830415,0,15.64,0.94,8.31,22792.29,2.57
1064,11.77354011,46.80558304,19830416,0,16.52,3.33,9.92,24593.48,2.22
1064,11.77354011,46.80558304,19830417,0,19.09,3.14,11.11,23655.04,1.48
1064,11.77354011,46.80558304,19830418,0.39,17.03,6.75,11.88,10657.47,1.41
1064,11.77354011,46.80558304,19830419,0.54,17.42,11.26,14.36,7975.51,2.79
1064,11.77354011,46.80558304,19830420,0,19.75,9.73,14.72,21273.06,1.29
1064,11.77354011,46.80558304,19830421,0.07,19.52,10.63,15.08,11237.76,2.18
1064,11.77354011,46.80558304,19830422,0,22.53,9.03,15.75,25920.11,5.27
1064,11.77354011,46.80558304,19830423,0,21.4,6.58,13.97,24096.64,1.35
1064,11.77354011,46.80558304,19830424,0,22.59,9.39,15.97,23786.81,2.24
1064,11.77354011,46.80558304,19830425,0,22.27,8.85,15.55,25765.39,2.25
1064,11.77354011,46.80558304,19830426,0,21.36,7.76,14.56,20618.19,2.03
1064,11.77354011,46.80558304,19830427,0,24.87,12.83,18.87,23613,2.13
1064,11.77354011,46.80558304,19830428,0,24.48,10.57,17.52,20572.78,0.92
1064,11.77354011,46.80558304,19830429,0,21.78,9.79,15.78,20003.01,1.16
1064,11.77354011,46.80558304,19830430,0,25.62,14.1,19.89,21768.87,1.27
1064,11.77354011,46.80558304,19830501,0.16,25.54,14.08,19.82,11551.54,3.02
1064,11.77354011,46.80558304,19830502,0,23.97,10.89,17.41,26263.2,5.44
1064,11.77354011,46.80558304,19830503,0,22.26,9.45,15.87,26208.8,3.01
1064,11.77354011,46.80558304,19830504,0,23.38,7.77,15.61,27082.92,2.58
1064,11.77354011,46.80558304,19830505,0,23.5,8.98,16.25,19084.01,1.59
1064,11.77354011,46.80558304,19830506,0,23.54,9.22,16.4,24269.48,1
1064,11.77354011,46.80558304,19830507,0,23.27,9.82,16.55,23246.14,1.28
1064,11.77354011,46.80558304,19830508,0.63,25.97,12.17,19.06,23274.73,2.39
1064,11.77354011,46.80558304,19830509,8.8,22.29,10.93,16.6,16323.75,3.12
1064,11.77354011,46.80558304,19830510,0,20.9,8.49,14.7,26576.5,2.44
1064,11.77354011,46.80558304,19830511,0,24.24,10.45,17.37,25556.55,2.07
1064,11.77354011,46.80558304,19830512,0,24.43,11.11,17.77,24692.98,1.56
1064,11.77354011,46.80558304,19830513,0,26.01,12.06,19.04,28342.26,1.51
1064,11.77354011,46.80558304,19830514,0,27.08,10.81,18.98,27766.14,1.6
1064,11.77354011,46.80558304,19830515,0,31.29,14.24,22.74,28189.1,2.26
1064,11.77354011,46.80558304,19830516,0,30.53,15.11,22.82,15487.77,1.46
1064,11.77354011,46.80558304,19830517,0,27.43,13.94,20.66,27839.22,2.05
1064,11.77354011,46.80558304,19830518,0,27.14,11.27,19.23,28934.02,2.06
1064,11.77354011,46.80558304,19830519,0,26.3,10.48,18.39,28618.56,1.68
1064,11.77354011,46.80558304,19830520,0,26.47,10.33,18.41,26824.19,1.69
1064,11.77354011,46.80558304,19830521,0,31.94,13.78,22.84,24739.58,2.03
1064,11.77354011,46.80558304,19830522,0,29.26,17.55,23.41,16737.96,2.51
1064,11.77354011,46.80558304,19830523,5.28,22.38,12.88,17.65,9913.71,2.67
1064,11.77354011,46.80558304,19830524,1.01,23.39,10.19,16.79,28046.38,7.04
1064,11.77354011,46.80558304,19830525,0.64,21.23,11.11,16.17,16789.6,6.01
1064,11.77354011,46.80558304,19830526,0,21.35,9.85,15.62,20853.48,2.6
1064,11.77354011,46.80558304,19830527,0,21.99,9.39,15.69,23681.44,2.3
1064,11.77354011,46.80558304,19830528,0,22.19,9.31,15.75,21800.84,1.78
1064,11.77354011,46.80558304,19830529,0,24.08,9.65,16.86,28135.14,1.57
1064,11.77354011,46.80558304,19830530,0,24.51,11.43,17.97,26577.11,1.82
1064,11.77354011,46.80558304,19830531,0,25.74,10.93,18.31,28515.16,2.05
1064,11.77354011,46.80558304,19830601,0,27,11.73,19.37,29031.62,1.42
1064,11.77354011,46.80558304,19830602,0,27.67,12.12,19.9,25650.15,1.15
1064,11.77354011,46.80558304,19830603,0,28.97,15.23,22.09,28139.7,4.06
1064,11.77354011,46.80558304,19830604,0,28.16,16.65,22.37,27655.68,3.04
1064,11.77354011,46.80558304,19830605,0,28.87,16.89,22.88,27442.76,1.9
1064,11.77354011,46.80558304,19830606,4.63,30.87,15.49,23.19,25958.93,1.51
1064,11.77354011,46.80558304,19830607,1.53,22.44,14.01,18.21,24335.39,4.11
1064,11.77354011,46.80558304,19830608,0,22.94,11.6,17.27,28622.96,3.16
1064,11.77354011,46.80558304,19830609,0,25.62,10.74,18.2,29513.86,1.55
1064,11.77354011,46.80558304,19830610,0,28.32,11.74,20.03,29311.75,1.08
1064,11.77354011,46.80558304,19830611,4.72,27.5,15.72,21.61,20985.5,2.58
1064,11.77354011,46.80558304,19830612,0.31,23.63,16.02,19.8,16049.52,2.82
1064,11.77354011,46.80558304,19830613,0,26.1,15.22,20.65,25304.76,3.11
1064,11.77354011,46.80558304,19830614,0.42,24.7,14.88,19.78,21541.33,3.79
1064,11.77354011,46.80558304,19830615,0.35,25.92,14.56,20.22,23215.52,3.13
1064,11.77354011,46.80558304,19830616,1.83,19.86,12.66,16.28,15489.3,4.91
1064,11.77354011,46.80558304,19830617,0,20.95,10.69,15.82,27005.13,5.94
1064,11.77354011,46.80558304,19830618,1.03,20.81,10.9,15.85,15276.73,1.32
1064,11.77354011,46.80558304,19830619,2.83,21.68,11.99,16.81,15871.4,1.41
1064,11.77354011,46.80558304,19830620,0,24.37,12.48,18.42,25732.58,1.49
1064,11.77354011,46.80558304,19830621,0.76,25.25,13.93,19.6,21622.15,2.27
1064,11.77354011,46.80558304,19830622,1.48,24.34,14.19,19.28,20594.31,1.34
1064,11.77354011,46.80558304,19830623,1.65,22.55,12.89,17.72,21551.86,0.69
1064,11.77354011,46.80558304,19830624,0,25.66,13.44,19.53,17826.05,1.47
1064,11.77354011,46.80558304,19830625,0.09,27.56,14.95,21.25,23022.78,0.98
1064,11.77354011,46.80558304,19830626,0,29.08,15.76,22.45,28765,1.33
1064,11.77354011,46.80558304,19830627,0.1,31.09,17.53,24.33,21026.84,2.22
1064,11.77354011,46.80558304,19830628,23.54,25.01,18.79,21.87,9914.52,2.11
1064,11.77354011,46.80558304,19830629,2.82,23.39,16.19,19.82,12791.52,4.02
1064,11.77354011,46.80558304,19830630,0,25.4,13.96,19.67,29109.45,3.45
1064,11.77354011,46.80558304,19830701,0.14,28.14,14.2,21.17,27339.85,2.02
1064,11.77354011,46.80558304,19830702,0.03,26.21,17.01,21.62,27625.18,4.43
1064,11.77354011,46.80558304,19830703,0,28.07,18.12,23.08,27412.68,5
1064,11.77354011,46.80558304,19830704,0,29.97,18.38,24.17,27928.65,2.35
1064,11.77354011,46.80558304,19830705,0,30.44,17.63,24.04,22473.02,1.04
1064,11.77354011,46.80558304,19830706,0,30.45,18.59,24.5,20189.58,1.16
1064,11.77354011,46.80558304,19830707,0,29.94,19.69,24.81,25560.61,2.27
1064,11.77354011,46.80558304,19830708,0,29.08,19.89,24.48,22218.79,3.31
1064,11.77354011,46.80558304,19830709,0,29.66,19.89,24.78,26625.48,3.85
1064,11.77354011,46.80558304,19830710,0,30.96,20,25.49,26406.46,3.52
1064,11.77354011,46.80558304,19830711,1.21,30.79,19.11,24.97,25221.43,2.96
1064,11.77354011,46.80558304,19830712,0,30.7,18.93,24.83,23707.03,3.74
1064,11.77354011,46.80558304,19830713,0,31.89,18.44,25.15,25038.15,2.45
1064,11.77354011,46.80558304,19830714,10.21,28.22,17.98,23.11,15395,2.5
1064,11.77354011,46.80558304,19830715,0.07,26.46,17.09,21.75,18239.42,2.62
1064,11.77354011,46.80558304,19830716,0.19,28.84,18.03,23.43,23399.53,2.71
1064,11.77354011,46.80558304,19830717,0,30.26,18.21,24.23,27367.81,3.52
1064,11.77354011,46.80558304,19830718,0,31.87,18.22,25.07,27102.29,2.95
1064,11.77354011,46.80558304,19830719,0,34.97,17.89,26.41,27371.05,1.62
1064,11.77354011,46.80558304,19830720,0,35.83,19.33,27.58,27152.75,1.38
1064,11.77354011,46.80558304,19830721,0,37.83,21.9,29.87,26582.51,2.68
1064,11.77354011,46.80558304,19830722,0,30.7,21.43,26.07,24772.69,1.44
1064,11.77354011,46.80558304,19830723,0,33.14,20.22,26.7,25752.72,1.56
1064,11.77354011,46.80558304,19830724,0,36.05,20.8,28.42,25788.63,1.85
1064,11.77354011,46.80558304,19830725,0,36.66,22.31,29.5,25238.28,2.11
1064,11.77354011,46.80558304,19830726,0,34.01,22.17,28.08,25713.58,1.35
1064,11.77354011,46.80558304,19830727,0,35.08,22.8,28.97,25446.34,1.48
1064,11.77354011,46.80558304,19830728,0,37.69,22.07,29.89,23880.19,0.94
1064,11.77354011,46.80558304,19830729,0,40.81,22.65,31.75,22114.82,2.13
1064,11.77354011,46.80558304,19830730,0,32.46,22.35,27.43,26185.72,3.27
1064,11.77354011,46.80558304,19830731,0,32.63,20.35,26.49,26737.55,1.86
1064,11.77354011,46.80558304,19830801,0,34.77,18.44,26.63,26086.02,1.61
1064,11.77354011,46.80558304,19830802,0,34.15,21.37,27.76,23752.43,2.71
1064,11.77354011,46.80558304,19830803,0.07,35.03,20.88,27.94,26117.55,5.35
1064,11.77354011,46.80558304,19830804,0.2,26.41,16.33,21.35,24742.86,4.37
1064,11.77354011,46.80558304,19830805,0,28.29,14.2,21.23,25533.12,2.1
1064,11.77354011,46.80558304,19830806,0.01,27.54,16.42,21.97,17437.39,1.09
1064,11.77354011,46.80558304,19830807,0.61,27.74,17.82,22.8,20558.47,2.28
1064,11.77354011,46.80558304,19830808,0,27.19,16.81,21.99,23859.22,3.31
1064,11.77354011,46.80558304,19830809,0,28.61,16.01,22.32,24373.26,2.29
1064,11.77354011,46.80558304,19830810,1.37,30.05,16.46,23.3,23992.94,1.51
1064,11.77354011,46.80558304,19830811,5.01,28.14,18.25,23.18,14266.39,1.26
1064,11.77354011,46.80558304,19830812,3.99,26.34,17.18,21.74,15081.52,1.01
1064,11.77354011,46.80558304,19830813,1.1,26.71,15.85,21.3,21276.16,1.05
1064,11.77354011,46.80558304,19830814,3.99,25.51,16.96,21.23,15236.06,1.91
1064,11.77354011,46.80558304,19830815,0,26.86,14.86,20.86,24552.74,2.02
1064,11.77354011,46.80558304,19830816,0,27.47,13.82,20.63,24724.61,1.32
1064,11.77354011,46.80558304,19830817,0.21,28.57,16.34,22.43,19248.57,1.31
1064,11.77354011,46.80558304,19830818,0.21,24.96,18.09,21.54,10935.54,1.1
1064,11.77354011,46.80558304,19830819,0.19,28.5,17.01,22.72,20366.12,1.23
1064,11.77354011,46.80558304,19830820,0.09,29.85,17.75,23.79,19099.32,1.33
1064,11.77354011,46.80558304,19830821,0,29.44,16.37,22.92,22671.85,1.12
1064,11.77354011,46.80558304,19830822,0,30.49,16.77,23.61,23170.34,0.97
1064,11.77354011,46.80558304,19830823,0,30.21,17.69,23.97,19662.68,1.13
1064,11.77354011,46.80558304,19830824,0.01,29.02,18.08,23.53,10864.86,1.71
1064,11.77354011,46.80558304,19830825,1.89,28.18,16.91,22.54,17794.71,1.66
1064,11.77354011,46.80558304,19830826,3.82,27.76,17.32,22.51,16548.44,1.31
1064,11.77354011,46.80558304,19830827,0,27.58,17.69,22.61,19006.37,2.18
1064,11.77354011,46.80558304,19830828,0,29.99,17.55,23.75,21296.07,0.89
1064,11.77354011,46.80558304,19830829,0.97,28.5,19.44,23.99,11244.28,2.25
1064,11.77354011,46.80558304,19830830,1.66,29.31,19.03,24.2,15690.9,1.98
1064,11.77354011,46.80558304,19830831,0.06,27.44,19.14,23.3,14587.92,1.54
1064,11.77354011,46.80558304,19830901,0,28.33,17.7,23.01,19963.58,1.01
1064,11.77354011,46.80558304,19830902,0.65,27.1,18.45,22.81,9798.37,1.42
1064,11.77354011,46.80558304,19830903,0.08,28.34,17.62,22.95,18732.93,1.56
1064,11.77354011,46.80558304,19830904,0.78,26.27,17.59,21.92,13034.55,3.96
1064,11.77354011,46.80558304,19830905,0,24.53,14.8,19.68,21794.93,4.51
1064,11.77354011,46.80558304,19830906,0,27.57,14.73,21.12,22178.4,2.16
1064,11.77354011,46.80558304,19830907,0,29.15,15,22.09,20965.22,1.69
1064,11.77354011,46.80558304,19830908,0.13,26.86,17.09,21.98,18575.73,1.32
1064,11.77354011,46.80558304,19830909,0,28.46,15.69,22.07,20215.36,1.69
1064,11.77354011,46.80558304,19830910,0,30.22,16.93,23.54,19844.9,1.81
1064,11.77354011,46.80558304,19830911,1.41,33.71,18.55,26.14,14534.71,3.98
1064,11.77354011,46.80558304,19830912,0,28.02,17.52,22.74,17643.51,4.42
1064,11.77354011,46.80558304,19830913,0,25.63,13.64,19.64,20513.63,1.97
1064,11.77354011,46.80558304,19830914,0,26.57,12.06,19.29,20710.51,1.4
1064,11.77354011,46.80558304,19830915,0,27.7,12.59,20.15,20330.04,1.09
1064,11.77354011,46.80558304,19830916,0,30.55,14.32,22.46,17990.63,2.74
1064,11.77354011,46.80558304,19830917,9.96,27.43,15.86,21.62,6803.18,3.68
1064,11.77354011,46.80558304,19830918,0.31,22.53,12.5,17.51,16971.54,5.85
1064,11.77354011,46.80558304,19830919,0,23.26,12.05,17.64,19756.9,4.22
1064,11.77354011,46.80558304,19830920,0,24.65,13.29,18.97,18353.46,3.8
1064,11.77354011,46.80558304,19830921,0,25.66,14.83,20.25,18160.92,3.52
1064,11.77354011,46.80558304,19830922,0,27.78,13.85,20.81,19215.96,1.44
1064,11.77354011,46.80558304,19830923,0,26.67,13.61,20.11,18856.02,0.86
1064,11.77354011,46.80558304,19830924,0,27.1,14.06,20.57,17881.71,1.68
1064,11.77354011,46.80558304,19830925,0,27.6,14.42,21.02,16991.55,2.29
1064,11.77354011,46.80558304,19830926,0.08,20.13,14.97,17.55,14869.58,5.66
1064,11.77354011,46.80558304,19830927,0,22.15,14.2,18.17,14046.68,4.37
1064,11.77354011,46.80558304,19830928,0.1,24.41,13.64,19.05,15718.67,1.63
1064,11.77354011,46.80558304,19830929,0,24.96,13.31,19.15,13003.96,1.19
1064,11.77354011,46.80558304,19830930,0.26,26.46,14.91,20.68,15322.27,1.94
1064,11.77354011,46.80558304,19831001,0.58,23.71,14.88,19.28,9662.54,2.13
1064,11.77354011,46.80558304,19831002,0,21.63,10.69,16.19,15825.03,2.24
1064,11.77354011,46.80558304,19831003,0,22.17,9.09,15.64,16990.07,1.1
1064,11.77354011,46.80558304,19831004,0,24.66,8.17,16.42,17684.8,0.61
1064,11.77354011,46.80558304,19831005,0,25.7,10.56,18.14,16976.14,0.65
1064,11.77354011,46.80558304,19831006,0,25.09,11.16,18.14,16602.68,1.23
1064,11.77354011,46.80558304,19831007,0,24.4,13.22,18.82,15151.64,1.29
1064,11.77354011,46.80558304,19831008,0,24.18,11.43,17.82,14789.65,0.75
1064,11.77354011,46.80558304,19831009,0,26.43,12.24,19.35,14418.22,2.16
1064,11.77354011,46.80558304,19831010,0,24.75,13.24,18.98,14884.25,1.99
1064,11.77354011,46.80558304,19831011,0,25.81,13.85,19.84,14647.53,3.1
1064,11.77354011,46.80558304,19831012,0.59,21.51,12.75,17.14,13030.96,5.08
1064,11.77354011,46.80558304,19831013,0,20.14,6.95,13.57,16251.64,1.43
1064,11.77354011,46.80558304,19831014,0,21.36,6.13,13.75,15948.34,1.65
1064,11.77354011,46.80558304,19831015,0,22.81,8.05,15.45,14305.11,1.4
1064,11.77354011,46.80558304,19831016,0,27.14,9.99,18.57,13885.99,2.13
1064,11.77354011,46.80558304,19831017,2.78,25.4,14.3,19.84,7391.33,4.04
1064,11.77354011,46.80558304,19831018,18.54,16.27,12.21,14.22,3976.36,4.98
1064,11.77354011,46.80558304,19831019,0,19.17,11.76,15.47,8856.88,3.55
1064,11.77354011,46.80558304,19831020,0,19.41,9.96,14.69,12970.79,3.06
1064,11.77354011,46.80558304,19831021,0,20.86,8.86,14.88,13766.28,2.01
1064,11.77354011,46.80558304,19831022,0.12,17.21,9.29,13.24,5088.5,2.98
1064,11.77354011,46.80558304,19831023,0.43,11.9,8.48,10.19,3689.56,1.32
1064,11.77354011,46.80558304,19831024,5.38,11.85,8.98,10.42,3718.57,1.69
1064,11.77354011,46.80558304,19831025,0,14.35,8.69,11.54,6274.75,3.7
1064,11.77354011,46.80558304,19831026,0,15.7,5.99,10.82,12057.36,3.85
1064,11.77354011,46.80558304,19831027,0,18.6,7.42,13.02,12625.39,2.49
1064,11.77354011,46.80558304,19831028,0,19.72,6.45,13.04,13442.44,0.7
1064,11.77354011,46.80558304,19831029,0,19.54,6.33,12.92,11844.42,0.7
1064,11.77354011,46.80558304,19831030,2.78,18.95,10.53,14.75,6177.25,0.37
1064,11.77354011,46.80558304,19831031,8.94,17.43,13.2,15.31,4149.66,1.96
1064,11.77354011,46.80558304,19831101,0.71,15.08,10.67,12.89,6092.28,3.71
1064,11.77354011,46.80558304,19831102,6.36,15.62,9.6,12.6,3606.01,1.14
1064,11.77354011,46.80558304,19831103,0.42,17.2,12.61,14.91,5065.03,0.62
1064,11.77354011,46.80558304,19831104,0.13,17.37,10.78,14.06,6204.88,0.75
1064,11.77354011,46.80558304,19831105,0,17.83,8.82,13.32,10328.33,1.25
1064,11.77354011,46.80558304,19831106,0,17.24,7.76,12.48,9217.24,0.5
1064,11.77354011,46.80558304,19831107,0,16.62,9.58,13.1,5362.47,0.19
1064,11.77354011,46.80558304,19831108,0,16.38,8.27,12.31,6100.72,0.68
1064,11.77354011,46.80558304,19831109,0,16.95,6.86,11.91,8920.46,0.84
1064,11.77354011,46.80558304,19831110,0,16.08,6.44,11.25,9173.03,1.75
1064,11.77354011,46.80558304,19831111,0,16.28,4.62,10.45,9789.61,1.85
1064,11.77354011,46.80558304,19831112,0,14.08,5.32,9.73,5788.65,2.64
1064,11.77354011,46.80558304,19831113,0,11.91,5.18,8.55,5414.75,1.6
1064,11.77354011,46.80558304,19831114,5.07,11.05,6.3,8.67,3577.73,1.12
1064,11.77354011,46.80558304,19831115,0.06,7.96,3.94,5.98,3551.75,3.37
